2009,1,14,4,3.6,240,16,1022.5,0.938,16.9,0
2009,1,14,5,0,0,16,1022.5,0.938,23.07,0
2009,1,14,6,5.4,100,16.1,1023.8,0.969,16.6,0
2009,1,14,7,5.4,20,19,1022.6,0.828,19.91,0
2009,1,14,8,14.76,340,20,1022.6,0.684,20.27,0
2009,1,14,9,12.96,340,20.6,1021.4,0.717,21.11,0
2009,1,14,10,9.36,360,21,1021.05,0.603,21.83,0
2009,1,14,11,16.56,350,21,1021.05,0.528,21.41,0
2009,1,14,12,12.96,340,20,1020.7,0.512,20.38,0
2009,1,14,13,11.16,320,21,1021.35,0.494,21.7,0
2009,1,14,14,5.4,340,19,1021.35,0.639,19.91,0
2009,1,14,15,0,0,18.3,1022,0.685,24.5,0
2009,1,14,16,0,0,16,1022.25,0.879,23.07,0
2009,1,14,17,5.4,120,15,1022.25,0.878,15.35,0
2009,1,14,18,3.6,190,15,1022.5,0.89,15.8,0
2009,1,14,19,3.6,170,14,1022,0.937,14.69,0
2009,1,14,20,9.36,110,14,1022,0.937,13.51,0
2009,1,14,21,11.16,120,13.7,1021.5,0.919,12.91,0
2009,1,14,22,9.36,160,14,1021.45,0.937,13.51,0
2009,1,14,23,14.76,200,14,1021.45,0.937,12.88,0
2009,1,15,0,11.16,210,14.5,1021.4,0.89,13.87,0
2009,1,15,1,14.76,50,14,1021.8,0.937,12.88,0
2009,1,15,2,7.56,60,14,1021.8,0.937,13.79,0
2009,1,15,3,11.16,280,13.5,1022.2,0.919,12.67,0
2009,1,15,4,11.16,180,14,1023.85,0.937,13.27,0
2009,1,15,5,12.96,250,14,1023.85,0.937,13.06,0
2009,1,15,6,12.96,250,14,1025.5,0.889,13.06,0
2009,1,15,7,9.36,30,14,0,0.878,13.51,0
2009,1,15,8,14.36,60,15,1022.6,0.878,14.51,0
2009,1,15,9,16.56,100,17,1022.6,0.778,16.44,0
2009,1,15,10,1.8,320,17,1021.9,0.724,18.61,0
2009,1,15,11,11.16,330,19,1021.9,0.598,19.29,0
2009,1,15,12,12.96,290,18.5,1021.2,0.609,18.55,0.02
2009,1,15,13,9.36,280,18,1021.95,0.636,18.26,0
2009,1,15,14,5.4,260,17,1021.95,0.773,17.63,0
2009,1,15,15,3.6,190,16.2,1022.7,0.803,17.13,0
2009,1,15,16,5.4,170,16,1023.4,0.772,16.49,0
2009,1,15,17,5.4,190,14,1023.4,0.878,14.21,0
2009,1,15,18,3.6,170,12.5,1024.1,0.918,13.03,0
2009,1,15,19,3.6,250,11,0,1,11.37,0
2009,1,15,20,3.6,250,11,0,0.936,11.37,0
